customer_key,customer_id,customer_name,area,customer_segment,registration_date
1781,72132838,Yashvi Kashyap,Raurkela Industrial Township,Premium,Oct-23
1782,72164737,Mugdha Mohan,Udaipur,Premium,Aug-23
1783,72263318,Reyansh Sankar,Fatehpur,Inactive,Jun-23
1784,72287157,Ekbal Kaur,Machilipatnam,New,Aug-23
1785,72359843,Leena Kala,Kalyan-Dombivli,Premium,Sep-24
1786,72366758,Vedant Sengupta,Ichalkaranji,Inactive,Nov-23
1787,72393904,Amara Mahajan,Mumbai,Inactive,Jul-24
1788,72415263,Dakshesh Varughese,Pallavaram,Regular,May-23
1789,72489544,Sanaya Joshi,Siwan,Inactive,Sep-24
1790,72495274,Vasatika Amble,Aizawl,New,Jan-24
1791,72564495,Urmi Badami,Gandhidham,New,Mar-24
1792,72576730,Girik Kala,Chennai,Regular,Feb-24
1793,72605638,Zansi Nanda,Korba,Inactive,Sep-24
1794,72667140,Neelima Raj,Mysore,Premium,Jul-23
1795,72675976,Kavya Pingle,Bhusawal,Premium,Jul-24
1796,72702075,Veda Thaman,Jalna,Regular,Jul-24
1797,72760434,Andrew Sibal,Kozhikode,Premium,Oct-24
1798,72797139,Ucchal Kapoor,Dhule,Regular,Jul-23
1799,72797175,Aarush Ratti,Loni,Regular,Nov-23
1800,72857290,Krishna Aggarwal,Sasaram,Inactive,Sep-23
1801,72889295,Samuel Pal,Sasaram,New,May-24
1802,72917958,Guneet Sampath,Sirsa,New,Dec-23
1803,72942753,Alka Pal,Gurgaon,Regular,Sep-24
1804,72946405,Ria Kuruvilla,Kulti,Premium,Feb-24
1805,73061709,Zinal Sundaram,Uluberia,Premium,Aug-24
1806,73098723,Abhiram Khare,Coimbatore,New,Feb-24
1807,73363613,Aradhana Bala,Gopalpur,Premium,Apr-23
1808,73377004,Dayamai Borah,Delhi,Regular,Sep-23
1809,73392739,Chaitaly Kakar,Bikaner,New,Mar-24
1810,73393269,William Varughese,Ajmer,Regular,Jun-24
1811,73428596,Nathaniel Sem,Kakinada,Inactive,Aug-23
1812,73586244,Netra Oak,Erode,New,Feb-24
1813,73639935,Urvi Deo,Medininagar,Inactive,Sep-23
1814,73654821,Vedant Rattan,Vijayawada,New,Oct-23
1815,73660582,Timothy Bhalla,Agra,Premium,Oct-24
1816,73661993,Elijah Verma,Hajipur,Inactive,Aug-24
1817,73679086,Tarak Divan,Dibrugarh,New,Jul-23
1818,73727901,Chanakya Khatri,Solapur,Premium,May-24
1819,73735548,Ishanvi Bala,Haldia,Premium,Jun-23
1820,73799927,Tamanna Kashyap,Ambala,New,Apr-23
1821,73807097,Manbir Manda,Firozabad,Inactive,Dec-23
1822,73869823,Nathan Ratti,Mysore,Regular,May-23
1823,73891999,Vinaya Khatri,Sambalpur,New,Jul-24
1824,73933840,Amara Gill,Raiganj,Regular,Mar-24
1825,74038361,Vasatika Lanka,Khandwa,New,Oct-23
1826,74172010,Urvi Rajagopalan,Tadipatri,Inactive,May-23
1827,74174956,Hemani D’Alia,Latur,Regular,Sep-24
1828,74179536,Hitesh Ray,Nizamabad,Inactive,Oct-24
1829,74195536,Champak Chhabra,Amaravati,Premium,Oct-24
1830,74212242,Netra Kaul,Allahabad,Premium,Oct-23
1831,74230420,Ati Choudhry,Mathura,Regular,Mar-24
1832,74231111,Jhalak Varty,Thane,Premium,Oct-23
1833,74313592,Vaishnavi Prasad,Pimpri-Chinchwad,Premium,Sep-24
1834,74352908,Ishaan Chad,Guntakal,Inactive,Mar-24
1835,74515162,Aarnav Parsa,Durgapur,New,Aug-24
1836,74548003,Falan Dhillon,Erode,Regular,Jul-24
1837,74572121,Triveni Baral,Mau,Inactive,Aug-24
1838,74682740,Aarush Badami,Rewa,Regular,Jun-24
1839,74694186,Nisha Jhaveri,Hubli–Dharwad,Inactive,Sep-24
1840,74735607,Naksh Amble,Raipur,Inactive,Dec-23
1841,74761384,Banjeet Gara,Nadiad,Premium,Oct-24
1842,74762653,Varenya Sama,Kakinada,Premium,Jan-24
1843,74833221,Agastya Saran,Nashik,Regular,Apr-24
1844,74840437,Rachit Arya,Korba,Inactive,Mar-24
1845,75025941,Rachita Buch,Jalna,Premium,Mar-23
1846,75028268,Pahal Malhotra,Kirari Suleman Nagar,Inactive,Nov-23
1847,75038062,Udarsh Bail,Avadi,New,May-24
1848,75073623,Yashvi Bansal,Kumbakonam,New,May-24
1849,75081265,Gaurav Luthra,Nizamabad,Premium,May-23
1850,75082508,Omaja Bajwa,Navi Mumbai,Premium,Jan-24
1851,75137446,Oliver Bahl,Kochi,New,Mar-24
1852,75213636,Bhanumati Chatterjee,Sonipat,Inactive,Jul-24
1853,75244116,Jai Suri,Gorakhpur,Inactive,Oct-23
1854,75289676,Yashica Borra,Bardhaman,Inactive,Jul-23
1855,75464725,Chavvi Sibal,Sambhal,Inactive,Dec-23
1856,75467328,Warhi Ravel,Siliguri,Inactive,Apr-23
1857,75474920,Ojas Wali,Serampore,Regular,Oct-24
1858,75490147,Parth Chad,Vadodara,Inactive,Mar-23
1859,75510747,Shaurya Luthra,Fatehpur,New,Mar-24
1860,75560116,Indali Sehgal,Karaikudi,Regular,Oct-24
1861,75566105,Dipta Doctor,Hyderabad,Regular,Mar-24
1862,75632045,Shivansh Sharaf,Silchar,Regular,Aug-23
1863,75640174,Advik Bhakta,Akola,Premium,Jul-24
1864,75674671,Balendra Bains,Tadipatri,New,Apr-24
1865,75732571,Garima Behl,Muzaffarnagar,New,Apr-24
1866,75739462,Vasana Ganesh,Satna,Premium,Jun-24
1867,75752515,Gagan Chakraborty,Ballia,Premium,Apr-24
1868,75828735,Yahvi Hegde,Ramagundam,New,May-23
1869,75836905,Ganga Gill,Ongole,Inactive,Dec-23
1870,75860724,Pranav Venkataraman,Aizawl,Premium,Jun-23
1871,75892474,Baghyawati Ray,Guntur,New,Aug-23
1872,75908967,Hemang Sama,Yamunanagar,Regular,Jun-23
1873,75913572,Aahana Menon,Guna,Inactive,Mar-24
1874,75928073,Harsh Aggarwal,Udupi,Inactive,Aug-23
1875,75944533,Garima Kohli,Jabalpur,Inactive,Oct-23
1876,75984768,Dev Deshpande,Guwahati,Regular,Aug-24
1877,76008165,Hemangini Mutti,Katihar,Premium,Feb-24
1878,76019750,Omisha Balan,Thiruvananthapuram,New,Jan-24
1879,76020843,Banjeet Behl,New Delhi,Regular,Jun-24
1880,76082627,Ekalinga Goda,Jehanabad,Inactive,Jul-24
1881,76202036,Ishita Patla,Gwalior,Inactive,Mar-24
1882,76212152,Mitali Kapoor,Agra,Premium,Oct-24
1883,76218218,Vedant Dubey,Etawah,Inactive,May-24
1884,76257013,Lavanya Loyal,Mango,New,Aug-23
1885,76309170,Chandran Agate,Bhind,Regular,Nov-23
1886,76327561,Osha Khanna,Adoni,Inactive,Aug-23
1887,76359458,Yahvi Sule,Hosur,New,Jul-23
1888,76377003,Harsh Bhandari,Chandigarh,Inactive,Aug-24
1889,76438648,Faraj Radhakrishnan,Dewas,New,Apr-23
1890,76441843,Neelima Chander,Gulbarga,New,May-23
1891,76512976,Yashica Pathak,Belgaum,New,Jul-24
1892,76533277,Bakhshi Kuruvilla,Gangtok,New,Oct-23
1893,76602787,Qasim Chandra,Mehsana,New,Apr-24
1894,76604145,Nidra Agate,Rourkela,Regular,Mar-23
1895,76830090,Harshil Dey,Panipat,New,Apr-24
1896,76850859,Harita Bir,Berhampur,Inactive,Dec-23
1897,76857266,Liam Nadig,Mumbai,Premium,Jun-24
1898,76864442,Yashasvi Srinivas,Karnal,Regular,Jul-23
1899,76917159,Hiral Arya,Ludhiana,Premium,Jun-24
1900,76925460,Tara Narasimhan,Kharagpur,Regular,May-24
1901,76970363,Hardik Andra,Firozabad,Regular,Dec-23
1902,76971644,Banjeet Pal,Thoothukudi,Inactive,Sep-24
1903,76987910,Oeshi Kannan,Shahjahanpur,Inactive,Mar-24
1904,77007315,Amara Lad,Satara,Premium,Nov-23
1905,77015367,Oni Bhagat,Chittoor,Regular,Jul-24
1906,77031496,Abeer Rastogi,Pimpri-Chinchwad,New,Dec-23
1907,77035814,Ishaan Mohanty,Bhimavaram,Inactive,Jun-23
1908,77085443,Prisha Nadkarni,Naihati,Regular,Mar-24
1909,77086074,Ekantika Mannan,Hazaribagh,Regular,Dec-23
1910,77086539,Gayathri Kumer,Sangli-Miraj & Kupwad,New,May-24
1911,77128325,Yug Mangat,Satna,Regular,Aug-23
1912,77161976,Kavya Gupta,Dindigul,Regular,Jul-24
1913,77214094,Raksha Walla,Khammam,New,Jul-23
1914,77217240,Tristan Aurora,Karawal Nagar,Premium,Sep-24
1915,77220027,Aryan Krish,Coimbatore,Premium,Dec-23
1916,77303171,Sneha Menon,Guna,Inactive,Aug-23
1917,77306672,Bina Seshadri,Motihari,Regular,Sep-24
1918,77320193,Aarush Das,Jalgaon,Premium,Oct-24
1919,77345018,Bishakha Lanka,Udupi,Regular,Jul-24
1920,77397957,Sachi Dubey,Coimbatore,New,Feb-24
1921,77497950,Omkaar Varughese,Kolkata,New,May-23
1922,77559557,Akshay Varty,Madurai,New,Aug-23
1923,77614510,Girik Gopal,Sirsa,Inactive,Mar-23
1924,77618011,Bhavna Bath,Silchar,Inactive,May-24
1925,77625089,Omisha Kalla,Rourkela,New,Oct-23
1926,77661491,Jyoti Srinivas,Hosur,New,Jun-24
1927,77673290,Aditya Ram,Sagar,Premium,Nov-24
1928,77768189,Ojas Sinha,Machilipatnam,Regular,Jun-23
1929,77811864,Urvashi Iyengar,Miryalaguda,Premium,Sep-23
1930,77862447,Tejas Doshi,Bally,New,Jul-23
1931,77869660,Nidhi Sha,Gandhinagar,Premium,Nov-23
1932,77903462,Madhavi Pandya,Thane,Inactive,Sep-24
1933,77921718,Raghav Bassi,Thrissur,Premium,Nov-23
1934,77961205,Yashica Handa,Burhanpur,Premium,Jun-23
1935,78014505,Kashish Chakraborty,Kottayam,New,Apr-23
1936,78053306,Meera Naik,Visakhapatnam,Inactive,Jun-24
1937,78157360,Xavier Toor,Udaipur,Regular,Aug-24
1938,78158536,Yatan Gola,Imphal,Premium,Apr-24
1939,78209683,Edhitha Barad,Jhansi,Premium,Feb-24
1940,78254569,Theodore Sathe,Kalyan-Dombivli,Regular,Nov-23
1941,78267238,Luke Bala,Warangal,Inactive,Jul-24
1942,78394303,Alexander Kata,Bilaspur,Inactive,Jul-23
1943,78412820,Charvi Bajaj,Siliguri,New,Jul-24
1944,78439088,Ria Taneja,Ballia,Regular,Jun-24
1945,78572233,Ucchal Nagy,Siwan,Regular,Oct-23
1946,78614729,Finn Goswami,Tiruvottiyur,New,Sep-24
1947,78678612,Kritika Padmanabhan,Mehsana,Premium,Jun-24
1948,78725001,David Thaker,Machilipatnam,Regular,Nov-24
1949,78732957,Madhav Anne,Malegaon,New,Aug-24
1950,78738569,Eiravati Sundaram,Dewas,Inactive,May-23
1951,78748184,Odika Jain,Karawal Nagar,Regular,Nov-23
1952,78750264,Krishna Choudhry,Ratlam,Inactive,Sep-24
1953,78806824,Yashawini Vasa,Guntakal,Premium,Jan-24
1954,78841932,Bhavani Rai,Guna,Inactive,Apr-24
1955,78847070,Gauri Ramakrishnan,Anantapur,Inactive,Jul-23
1956,78868716,Sai Chhabra,Madhyamgram,Inactive,Dec-23
1957,78903046,Dakshesh Sundaram,Karawal Nagar,Regular,Apr-23
1958,78961097,Irya Agarwal,Udupi,Inactive,Apr-24
1959,79076101,Maanav Gaba,Ujjain,Premium,Jan-24
1960,79135318,Amaira Issac,Saharanpur,Inactive,Jun-23
1961,79155946,Nachiket Saini,Thiruvananthapuram,New,Sep-23
1962,79169760,Benjamin Kant,Nagaon,New,Sep-24
1963,79206969,Aadi Bains,Jamalpur,Regular,Nov-23
1964,79257353,Tanvi Wagle,Jaunpur,New,Sep-23
1965,79298972,Zaid Kari,Nadiad,Regular,Jun-23
1966,79369660,Bahadurjit Doctor,Purnia,Premium,Dec-23
1967,79478655,Zilmil Rege,Silchar,Regular,Aug-24
1968,79591237,Osha Warrior,Thane,Premium,Dec-23
1969,79592021,Jack Basu,Chittoor,Regular,Feb-24
1970,79607319,Tanay Prabhakar,Indore,New,Aug-23
1971,79628054,Oscar Narula,Pondicherry,Premium,Oct-24
1972,79630614,Nikita Misra,Sasaram,Regular,Jul-24
1973,79672044,Jagdish Vora,Hapur,New,Dec-23
1974,79695653,Yash Hans,Sonipat,Regular,Aug-23
1975,79726146,Zaitra Vig,Kozhikode,New,Oct-23
1976,79742293,Faris Mohanty,Hajipur,Regular,Feb-24
1977,79764458,Bhavani Kant,Etawah,New,Dec-23
1978,79764621,Darpan Sastry,Rajahmundry,Premium,May-23
1979,79773912,Vaishnavi Gulati,Jaunpur,Regular,Oct-23
1980,79789048,Saumya Bassi,Ozhukarai,Regular,Nov-23
1981,79866758,Chavvi Dhar,Malda,Inactive,Apr-23
1982,79895967,Hema Luthra,Chennai,Regular,May-24
1983,79916464,Aishani Sunder,Shahjahanpur,New,Feb-24
1984,79919160,Qasim Rai,Silchar,Premium,Dec-23
1985,79942821,Tristan Pillay,Madhyamgram,Premium,Sep-23
1986,79944855,Anay Natarajan,Indore,Regular,Oct-24
1987,79960955,Chatresh Samra,New Delhi,New,May-23
1988,79991320,Ojas Bawa,Kumbakonam,New,Mar-24
1989,80269328,Daksha Saxena,Ambattur,Premium,May-23
1990,80269862,Bimala Chad,Silchar,Premium,Oct-24
1991,80286283,Girindra Kalla,Ahmednagar,Regular,Oct-23
1992,80315623,Varenya Banik,Loni,New,Oct-24
1993,80371626,Yashasvi Divan,Karimnagar,New,Oct-24
1994,80404839,Kashish Dora,Katni,Inactive,Apr-23
1995,80419534,Gunbir Pandey,Sagar,Premium,Jan-24
1996,80476444,Qadim Bail,Eluru,Premium,May-24
1997,80499378,Ekta Chowdhury,South Dumdum,Inactive,Sep-24
1998,80517784,Udyati Dara,Raiganj,Regular,Jul-24
1999,80567870,Andrew Bajaj,Khammam,Regular,Jun-24
2000,80571942,Mohammed Magar,Kishanganj,Regular,Sep-23
2001,80696046,Avni Trivedi,Agartala,Inactive,Nov-23
2002,80759416,Pavani Prabhakar,Junagadh,Premium,Feb-24
2003,80761521,Yashica Rama,Latur,Inactive,May-24
2004,80796977,Nicholas Chandra,Deoghar,Premium,Jun-24
2005,80800079,Shivani Barad,Bidhannagar,Inactive,May-23
2006,80833965,Irya Brar,Sangli-Miraj & Kupwad,Inactive,Sep-23
2007,80850753,Gautami Rai,Thane,Premium,Dec-23
2008,80858127,Rachana Chaudhry,Raichur,Premium,Aug-24
2009,80862136,Pallavi Seth,Ambattur,Premium,Mar-24
2010,80875034,Vasatika Palla,Mahbubnagar,Inactive,Jul-23
2011,80935110,Oscar Bir,Tumkur,Regular,Jul-23
2012,80952275,Kevin Babu,Bongaigaon,New,Jul-24
2013,80954112,Irya Rana,Jammu,New,Jun-23
2014,81046421,Jacob Narayan,Kalyan-Dombivli,Inactive,May-24
2015,81088747,Peter Wagle,Ujjain,Regular,Jun-24
2016,81091233,Divya Dada,Durgapur,Regular,Apr-24
2017,81102955,Pushti Naidu,Bhiwani,Premium,Jul-24
2018,81136091,Yuvraj Chander,Nanded,Regular,Mar-24
2019,81160474,Adweta Gokhale,Aizawl,Premium,Aug-23
2020,81174361,Shivansh Sawhney,Bhopal,Inactive,Jul-24
2021,81183415,Rachita Char,Imphal,Regular,Jan-24
2022,81200164,Zehaan Chaudhry,Anantapur,Regular,Aug-24
2023,81229704,Vamakshi Hari,Noida,Premium,Mar-24
2024,81337068,Ira Kapur,Thiruvananthapuram,Regular,Jan-24
2025,81346291,Yashasvi Acharya,Nizamabad,Premium,Aug-23
2026,81352781,Brinda Bassi,Dehradun,Regular,Feb-24
2027,81373608,Priya Rai,Durg,Inactive,Jun-23
2028,81377917,Nachiket Panchal,Maheshtala,Inactive,Apr-23
2029,81382213,Victor Khurana,Burhanpur,Inactive,May-24
2030,81420960,Warda Chanda,Hazaribagh,Inactive,May-23
2031,81462774,Ishaan Sarkar,Junagadh,Regular,Mar-24
2032,81500385,Upma Gokhale,Ludhiana,New,Nov-23
2033,81528623,Qasim Hans,Jamshedpur,Premium,Jun-24
2034,81533356,Gauri Lala,Tiruppur,Premium,Jan-24
2035,81541985,Panini Padmanabhan,Asansol,Regular,Apr-23
2036,81584486,Orinder Kurian,Hazaribagh,Inactive,Jan-24
2037,81605722,Bachittar Morar,Salem,Regular,Nov-23
2038,81655250,Kashvi Rege,Madurai,Regular,Jul-23
2039,81757554,Yagnesh Nadkarni,Shimoga,Premium,Apr-24
2040,81763298,Laban Kumar,Ichalkaranji,Premium,Jul-23
2041,81808190,Qasim Sharma,Bhusawal,Inactive,Jul-23
2042,81822494,Dominic Verma,Sri Ganganagar,New,Jul-24
2043,81822935,Dhruv Ganguly,Nanded,Regular,Aug-23
2044,81906973,Oliver Wagle,Loni,New,Aug-23
2045,81932548,Baghyawati Gill,Etawah,Premium,Oct-24
2046,81940369,Nilima Chaudhuri,Nellore,Premium,Feb-24
2047,81940825,Kamala Thaman,Proddatur,New,Oct-23
2048,81959925,Aarav Gopal,Durgapur,Inactive,Oct-23
2049,81994445,Imaran Jha,Kalyan-Dombivli,Premium,Aug-24
2050,82025691,Zaid Boase,Begusarai,Regular,Jun-23
2051,82032191,Benjamin Bhatnagar,Satara,New,Feb-24
2052,82134278,Jeremiah Jha,Coimbatore,Premium,Oct-23
2053,82160592,Krisha Keer,Chittoor,New,Dec-23
2054,82169898,Bhavna Pau,Buxar,Premium,Mar-24
2055,82179338,Isha Dugar,Ulhasnagar,New,Mar-23
2056,82286725,Unnati Mishra,Orai,Premium,Oct-24
2057,82286908,Oliver Sengupta,Vasai-Virar,New,Jun-24
2058,82322028,Reyansh Sinha,South Dumdum,New,Jul-23
2059,82359623,Pushti Sangha,Bellary,Premium,Aug-23
2060,82372427,Anjali Cheema,Dehradun,New,Oct-23
2061,82374625,Ronith Sami,Singrauli,New,Mar-23
2062,82425179,Gagan Patil,Kakinada,Regular,Jun-24
2063,82529927,Yoshita Jain,Chinsurah,Inactive,Apr-24
2064,82585664,Turvi Parmar,Ludhiana,Regular,Oct-23
2065,82594354,Harinakshi Sule,Avadi,Regular,Jan-24
2066,82700270,Hemal Bhavsar,Kishanganj,New,Aug-24
2067,82708090,Krishna Seshadri,Panvel,Premium,Jan-24
2068,82770142,Balveer Brar,Karaikudi,New,Sep-24
2069,82804543,Yamini Thakkar,Arrah,New,Aug-24
2070,82854537,Yauvani Korpal,Varanasi,Inactive,May-24
2071,82898985,Reva Pradhan,Pondicherry,Regular,Apr-23
2072,82900175,Avni Som,Baranagar,New,Jun-23
2073,82918668,Harita Nagy,Gudivada,Regular,Aug-24
2074,82948843,Nathan Seth,Phusro,Regular,May-23
2075,82989313,Finn Ghose,Deoghar,Inactive,Sep-24
2076,83023956,Lopa Kalita,Nanded,Regular,Sep-23
2077,83034412,Unnati Deol,Jamnagar,New,Apr-24
2078,83039559,Hemang Jain,Jalgaon,Premium,Jul-23
2079,83058329,Fariq Arya,Varanasi,Inactive,Jul-24
2080,83155219,Yauvani Chanda,Satara,Inactive,Feb-24
2081,83236183,Zayan Kalla,Panihati,New,Mar-23
2082,83262890,Aryan Date,Ulhasnagar,New,Oct-23
2083,83267752,Om Choudhury,Raipur,New,Sep-23
2084,83298567,Vansha Kuruvilla,Asansol,Premium,Oct-24
2085,83304462,Diya Loyal,Jamnagar,Premium,Jan-24
2086,83304571,Abha Dugar,Dharmavaram,New,Nov-23
2087,83348353,Eta Dutt,Gurgaon,Inactive,Aug-24
2088,83404008,Pooja Chaudhary,Berhampore,New,Sep-24
2089,83412446,Libni Kunda,Avadi,Inactive,May-23
2090,83577942,Oviya Rau,Shivpuri,New,Aug-24
2091,83588803,Indira Sabharwal,Tinsukia,New,Jul-24
2092,83597876,Tanmayi Oak,Katni,Premium,Dec-23
2093,83610315,Nachiket Roy,Shahjahanpur,Inactive,Jul-23
2094,83660688,Gopal Dube,Kottayam,Premium,Jul-24
2095,83701325,Chasmum Rau,Dehradun,Premium,Apr-23
2096,83867512,Aarush Samra,Kadapa,Inactive,Jun-24
2097,83964902,Jeremiah Keer,Bhimavaram,Regular,Nov-23
2098,84066402,Lucky Dar,Amritsar,Regular,Oct-23
2099,84119685,Harish Aurora,Sambhal,Inactive,Jun-23
2100,84161531,Raagini Verma,Rohtak,Premium,Jul-24
2101,84216691,Ayaan Sanghvi,Saharanpur,Inactive,Mar-23
2102,84257716,Yauvani Rajan,Hazaribagh,New,Mar-23
2103,84275450,Frederick Sem,Nellore,Premium,Mar-24
2104,84287579,Amrita Borde,Raurkela Industrial Township,Premium,Nov-23
2105,84361534,Ansh Agrawal,Narasaraopet,Regular,Jul-24
2106,84377964,Saumya Babu,Tezpur,Inactive,Oct-24
2107,84382654,Gaurangi Singh,Pali,Inactive,Oct-24
2108,84448310,Ati Lad,Mumbai,Regular,Sep-24
2109,84456355,Avi Ratti,Karawal Nagar,New,Sep-23
2110,84468124,Ishanvi Parmar,Gaya,Premium,Apr-23
2111,84572019,Jagrati Baral,Burhanpur,Inactive,Nov-23
2112,84641682,Anthony Natt,Bhilai,Inactive,Sep-24
2113,84824280,Kamya Narayan,Ongole,Inactive,May-24
2114,84826389,Alexander Peri,Sonipat,Premium,Nov-23
2115,84847500,Teerth Mohanty,Bally,Inactive,Aug-24
2116,84848018,Jackson Roy,Alappuzha,Regular,Jun-23
2117,84850688,Atharv Nagar,Barasat,Inactive,Sep-24
2118,84862161,Advaith Baria,Farrukhabad,New,Feb-24
2119,84929351,Charvi Kala,Gandhinagar,Regular,Dec-23
2120,84937877,Yug Mahal,Guntur,Premium,Jun-23
2121,84953008,Sai Pal,Bongaigaon,Inactive,Sep-24
2122,84986716,Eta Hegde,Begusarai,Regular,Apr-24
2123,84993732,Henry Modi,Aligarh,Regular,Sep-24
2124,85006599,Siddharth Krishna,Shimoga,Inactive,Jan-24
2125,85016568,Rudra Mall,Tinsukia,Regular,Jul-24
2126,85020453,Hamsini Tripathi,Jaunpur,Premium,May-23
2127,85072416,Brinda Sekhon,Loni,New,Jan-24
2128,85074810,Aarna Naik,Bhagalpur,Regular,Sep-24
2129,85088479,Tanvi Magar,Rajkot,Inactive,Nov-24
2130,85177880,Aryan Sridhar,Bardhaman,Regular,Jan-24
2131,85198177,Charita Comar,Jammu,Premium,Apr-23
2132,85218071,Panini Mani,Hyderabad,New,Apr-23
2133,85233498,Arin Chad,Bijapur,New,Jun-24
2134,85340038,Faris Oza,Noida,Premium,Aug-23
2135,85354059,Anamika Dugar,Begusarai,Premium,Aug-23
2136,85435560,Viraj Nair,Ludhiana,Inactive,Jul-24
2137,85474732,Waida Lanka,Allahabad,Premium,Jan-24
2138,85476508,Orinder Dua,Pallavaram,Inactive,May-24
2139,85490177,Jonathan Shukla,Howrah,Regular,Jul-24
2140,85518832,Alexander Sem,Tezpur,Premium,Jul-23
2141,85519349,Harshil Kari,Anand,New,Dec-23
2142,85561151,Zinal Dhawan,Kanpur,Regular,Aug-24
2143,85626346,Isaiah Gera,Ghaziabad,Regular,Aug-24
2144,85658166,Faraj Krish,Thrissur,New,May-24
2145,85747175,Karan Chatterjee,Rajkot,Premium,Nov-23
2146,85763665,Eshana Narula,Sikar,Premium,Jun-24
2147,85831746,Girindra Basak,Bahraich,Regular,Sep-23
2148,85838438,Advay Mann,Suryapet,Inactive,Apr-24
2149,85854265,Vasatika Naidu,Vijayanagaram,Premium,Jun-24
2150,85869195,Kashish Nigam,Rajpur Sonarpur,Regular,Jul-24
2151,85907588,Avni Rai,Rampur,Inactive,Mar-24
2152,86045277,Umang Pai,Mau,New,Aug-24
2153,86050297,Vincent Sahni,Sikar,Inactive,Apr-23
2154,86067293,Udarsh Gour,Sambalpur,Inactive,Jun-23
2155,86167288,Rachana Rajagopal,Nagpur,Inactive,Aug-23
2156,86226771,Theodore Rao,Shivpuri,Premium,Aug-24
2157,86294036,Chatresh Rajagopalan,Arrah,Inactive,Jul-23
2158,86444757,Zaitra Walia,Jabalpur,New,May-23
2159,86479284,Harini Kadakia,Davanagere,Premium,Oct-24
2160,86483673,Ranveer Ranganathan,Satara,Regular,Aug-23
2161,86487478,Ojas Gour,Machilipatnam,Premium,Jan-24
2162,86499778,Chakrika Sachar,Bhilai,Regular,Sep-23
2163,86636273,Saksham Bora,Chinsurah,Inactive,Jul-23
2164,86704661,Kamala Chokshi,Kamarhati,Premium,Mar-24
2165,86715467,Chanakya Bansal,Amaravati,Inactive,Mar-24
2166,86748343,Faris Pillay,Sultan Pur Majra,Premium,Mar-24
2167,86839058,Kashvi Sarma,Ujjain,Regular,Jun-24
2168,86897973,Arin Pandya,Arrah,Inactive,Mar-24
2169,86995126,Bimala Bhattacharyya,Durgapur,New,Jun-23
2170,87059497,Abeer Merchant,Jamshedpur,Regular,Feb-24
2171,87107263,Lakshmi Arora,Vijayawada,Inactive,Oct-24
2172,87120918,Wyatt Basak,Malda,Inactive,Apr-24
2173,87160527,Gautam Ravel,Bulandshahr,New,Oct-24
2174,87200291,Anya Panchal,Ichalkaranji,Inactive,Feb-24
2175,87213891,Janani Malhotra,Sonipat,New,Jun-23
2176,87220860,Yashvi Dua,Kochi,Regular,Apr-24
2177,87222820,Aadhya Padmanabhan,Ulhasnagar,Inactive,Mar-23
2178,87251489,Reyansh Johal,Thane,Premium,Mar-24
2179,87256913,Abhiram Kannan,Bhiwandi,Regular,Oct-24
2180,87266309,Yachana Sethi,Agra,Regular,Nov-23
2181,87266831,Indira Palan,Mirzapur,New,Sep-24
2182,87335844,Chandran Chakraborty,Shivpuri,Premium,Jun-23
2183,87444738,Meghana Prabhu,Satna,Inactive,Aug-23
2184,87450286,Harish Bedi,Asansol,Premium,Dec-23
2185,87457446,Yashodhara Sarraf,Katihar,Premium,Jul-24
2186,87463923,Gagan Lal,Katihar,Inactive,Mar-24
2187,87536050,Rushil Raja,Vadodara,Regular,Apr-23
2188,87641623,Isaac Rattan,Bulandshahr,Regular,Sep-23
2189,87654461,Maya Amble,Sambhal,Inactive,Sep-23
2190,87669943,Ikshita Rajagopalan,Nandyal,Inactive,Apr-23
2191,87691707,Radha Jha,Miryalaguda,Inactive,Apr-24
2192,87718744,Max Pandit,Bathinda,Regular,Sep-23
2193,87823209,Hemang Suri,Tadepalligudem,Inactive,Apr-23
2194,87889031,Baghyawati Nair,Bhimavaram,Regular,Jun-23
2195,87943214,Samar Basak,Tiruvottiyur,Inactive,Sep-24
2196,87954926,Yachana Mahal,Ambala,Premium,Feb-24
2197,87984862,Qasim Kant,Yamunanagar,Premium,Nov-23
2198,88045094,Yuvraj Memon,Panvel,Premium,Dec-23
2199,88046313,Lila Dube,Thane,Premium,May-23
2200,88067569,Aayush Sengupta,Gaya,Premium,Dec-23
2201,88111697,Ronith Rajagopal,Ballia,Regular,Jan-24
2202,88130777,Darsh Gupta,North Dumdum,New,Oct-23
2203,88164280,Saumya Barman,Thane,Regular,Sep-24
2204,88167544,Fariq Chawla,Mirzapur,New,Apr-23
2205,88202341,Jagrati Dubey,Kottayam,Inactive,Aug-23
2206,88203688,Chavvi Karan,Chittoor,New,Apr-23
2207,88215615,Falan Dar,Bongaigaon,New,May-23
2208,88223261,Yoshita Suri,Navi Mumbai,Regular,Jan-24
2209,88252625,Kritika Jha,Shivpuri,New,Feb-24
2210,88299992,Laban Bandi,Firozabad,Premium,May-24
2211,88312515,Kiaan Chhabra,Gandhinagar,Inactive,Feb-24
2212,88324928,Geetika Nanda,Alappuzha,Regular,Mar-23
2213,88346104,Lakshit Hari,Udaipur,Regular,Mar-24
2214,88434834,Chandresh Pingle,Ambarnath,Premium,Oct-23
2215,88517890,Anvi Swaminathan,Nizamabad,Premium,Aug-24
2216,88520326,Chasmum Dhaliwal,Asansol,Premium,Nov-23
